x1_original,x1_envelope,x1_triangle,x1_square,x2_original,x2_envelope,x2_triangle,x2_square,v1_original,v1_envelope,v1_triangle,v1_square,v2_original,v2_envelope,v2_triangle,v2_square,a1_original,a1_envelope,a1_triangle,a1_square,a2_original,a2_envelope,a2_triangle,a2_square
-0.0037403654,0.003998249,-0.005601127,-0.0005729733,0.0012991946,0.0090704,0.0019535068,0.00043631013,0.0021197966,0.009771207,0.0032181698,0.022505026,-0.0017865808,0.0059331944,-0.0025943255,-0.015593176,0.08709087,0.09521499,0.13133179,0.015687423,-0.050138906,-0.042419273,-0.07526345,-0.009596449
-0.003819942,0.0039242664,-0.005724198,-0.00041649738,0.0013357109,0.009115937,0.0020103164,0.0003214457,0.0026450534,0.01031141,0.0040221186,0.02301973,-0.0020457723,0.0056784167,-0.002985304,-0.015898092,0.089093804,0.09712364,0.13431281,0.011419458,-0.0513034,-0.04353002,-0.07687678,-0.0068944055
-0.0038686085,0.0038807597,-0.005804356,-0.0002695305,0.0013497061,0.009140835,0.002033104,0.00021216257,0.0029916777,0.010692067,0.004540031,0.023615092,-0.0022020754,0.005531546,-0.0032234767,-0.016263051,0.09035792,0.09827402,0.13608202,0.007316722,-0.051997364,-0.044130567,-0.07773122,-0.004334747
-0.0038806584,0.0038720202,-0.0058338516,-0.00014036708,0.0013437509,0.009145207,0.0020281964,0.00011938056,0.0033459372,0.011080422,0.0050672623,0.024002217,-0.0023732197,0.005364232,-0.0034945717,-0.016511435,0.09063761,0.09849426,0.13640325,0.0036333646,-0.05215679,-0.044201113,-0.07779339,-0.002115931
-0.0039067846,0.003855026,-0.0058798334,2.8141862e-05,0.0013477885,0.009157343,0.0020348516,-3.891182e-07,0.0040914286,0.011839033,0.0061715,0.024399163,-0.0027712705,0.004988834,-0.004089217,-0.016757028,0.09128832,0.09918528,0.13739847,-0.00097236433,-0.052603364,-0.04455059,-0.07824604,0.00079750834
-0.003914694,0.003853286,-0.005889627,0.0001603675,0.0013419413,0.009153765,0.0020247125,-9.1726935e-05,0.004531797,0.012282848,0.0068307985,0.024815794,-0.0030033067,0.0047767684,-0.00441651,-0.017015683,0.09138322,0.099332176,0.1375305,-0.0045638047,-0.052672677,-0.044582054,-0.07828189,0.0031026322
-0.0039180573,0.00385514,-0.0058845985,0.00033619735,0.0013310312,0.009144848,0.0020095443,-0.0002145334,0.0051732473,0.0129105095,0.007761221,0.025282998,-0.0033261084,0.004467054,-0.0048951292,-0.017295418,0.09132476,0.09929256,0.13743651,-0.009240932,-0.052642968,-0.04451808,-0.07820788,0.0061295335
-0.003965003,0.0038155334,-0.005950592,0.00049641455,0.0013535438,0.009170199,0.0020418453,-0.0003282291,0.0058186,0.013556344,0.008696239,0.025585733,-0.003659506,0.0041387784,-0.0053878655,-0.017467968,0.09242516,0.100407004,0.13904855,-0.013564089,-0.053260736,-0.04516346,-0.07934207,0.008892983
-0.0039537093,0.0038324601,-0.0059321667,0.0006371777,0.0013388762,0.009162769,0.00202045,-0.0004296954,0.0061773816,0.01393239,0.0092309415,0.025888035,-0.0038272962,0.0039707115,-0.0056281746,-0.017644703,0.0919696,0.09996083,0.1383897,-0.01742563,-0.052907597,-0.044849742,-0.079070196,0.011305339
-0.0038998723,0.0038931658,-0.005846261,0.0007714295,0.0012938682,0.009130333,0.0019547734,-0.0005269142,0.006469168,0.014254877,0.009689857,0.026189432,-0.0039548716,0.003838294,-0.0058183135,-0.017821947,0.09040453,0.09840188,0.13604608,-0.021117352,-0.05187686,-0.043850474,-0.07773185,0.013612587
-0.0037698536,0.004023186,-0.0056493212,0.00087370956,0.0012019963,0.009049764,0.0018252244,-0.00059946923,0.006984502,0.01479924,0.0105148945,0.026334822,-0.004237894,0.0035532955,-0.0062471987,-0.01791362,0.086930715,0.09488155,0.13089283,-0.02384855,-0.04966413,-0.0416812,-0.074526586,0.015340854
-0.0036230155,0.0041749394,-0.005432233,0.0009693096,0.0010994793,0.008956024,0.0016763585,-0.00066522794,0.0074502435,0.015304791,0.011284762,0.026482528,-0.004491699,0.0032935133,-0.0066347085,-0.018014267,0.08298776,0.09091715,0.1251377,-0.026385816,-0.047154192,-0.03924427,-0.070886455,0.016941618
-0.0034928322,0.00431217,-0.005238818,0.0010942573,0.0010250125,0.008886606,0.0015548924,-0.00074929814,0.007976831,0.015820704,0.012082979,0.026283264,-0.0047665867,0.0030193706,-0.007055494,-0.017873935,0.079560705,0.08747487,0.120241046,-0.0297323,-0.045070503,-0.037134778,-0.06775957,0.019088501
-0.0034214337,0.004381582,-0.0051336945,0.0012216365,0.0010038884,0.008856744,0.0015150071,-0.0008256051,0.008532925,0.016334489,0.012899308,0.025873382,-0.00506771,0.002723924,-0.007499622,-0.01758798,0.07780624,0.085705146,0.11781424,-0.033142194,-0.044130303,-0.036148448,-0.06620384,0.021227676
-0.0033215906,0.0044770064,-0.0049932715,0.0013256083,0.0009612405,0.00881372,0.0014514872,-0.000889222,0.009070415,0.016838238,0.013681992,0.025466947,-0.005359206,0.002435782,-0.007927165,-0.017320164,0.075402886,0.08331018,0.11432198,-0.035893697,-0.04270906,-0.03471092,-0.064043134,0.022915037
-0.0031971594,0.0045900056,-0.0048150443,0.0014068484,0.00090558757,0.008752346,0.0013755136,-0.00093735964,0.0096334545,0.017373353,0.0144874165,0.025059417,-0.0056718644,0.0021281866,-0.008410298,-0.017048517,0.07246995,0.08037449,0.10989021,-0.03802378,-0.040953267,-0.032917302,-0.06132773,0.02421275
-0.0030380497,0.004736036,-0.0045910925,0.0014460641,0.0008250043,0.008667431,0.0012637249,-0.00095885014,0.010098637,0.01781423,0.015158818,0.024664316,-0.0059326533,0.0018745614,-0.008816099,-0.016798824,0.068690866,0.07661484,0.104171954,-0.03898452,-0.038631793,-0.030569747,-0.05774828,0.024807787
-0.002867422,0.004890413,-0.004343793,0.0014531072,0.0007355743,0.008573235,0.0011386019,-0.00095839775,0.010558244,0.01828688,0.015862454,0.024172164,-0.0062263547,0.0015956243,-0.009264115,-0.016508123,0.06453885,0.072583206,0.09789748,-0.038995128,-0.036105614,-0.02803601,-0.053835727,0.024787134
-0.002716163,0.005041613,-0.004114932,0.0015932079,0.0006523322,0.008489509,0.0010166704,-0.0010494054,0.010903623,0.018664632,0.016361488,0.023879156,-0.0064025437,0.001410549,-0.009565483,-0.016318867,0.06067822,0.06868531,0.09208839,-0.042669363,-0.033789214,-0.025672007,-0.050348334,0.027094472
-0.0026267713,0.0051384163,-0.003971387,0.0017969735,0.00061021466,0.008446371,0.000948316,-0.001183606,0.011482828,0.019264996,0.017201329,0.023575133,-0.0066964175,0.001112143,-0.010007115,-0.016111046,0.058373496,0.06632608,0.08848935,-0.048145305,-0.032475997,-0.024299003,-0.048409283,0.030527793
-0.0024731904,0.0053020627,-0.003731657,0.001865542,0.0005249167,0.008358284,0.0008086897,-0.0012323599,0.011594721,0.019382987,0.017351927,0.02334398,-0.0067408164,0.0010601012,-0.010071141,-0.015955785,0.054363515,0.062249612,0.08222982,-0.050080225,-0.030043835,-0.021830041,-0.04486083,0.031743158
-0.0023753194,0.00541532,-0.0035706323,0.0018833174,0.00046669724,0.008302438,0.00071777235,-0.0012489797,0.011416821,0.019212864,0.017104639,0.023199117,-0.006627406,0.0011709854,-0.009883562,-0.015858103,0.051641632,0.059515573,0.07803324,-0.050610486,-0.028420838,-0.020180825,-0.042557955,0.03209587
-0.0022632992,0.0055325637,-0.0033953637,0.0019100736,0.0004053884,0.008238905,0.00062428217,-0.0012649262,0.011762342,0.019558044,0.017660158,0.023012284,-0.006846687,0.0009562131,-0.010199265,-0.015732666,0.048680674,0.05659146,0.0736535,-0.05128195,-0.026673347,-0.01845185,-0.03998812,0.032538954
-0.0021367723,0.0056589115,-0.003205706,0.0019923297,0.00034270648,0.008172163,0.0005234067,-0.0013197776,0.011964025,0.019768108,0.017996384,0.022691038,-0.0069488734,0.0008573793,-0.0103741065,-0.0155115,0.04552856,0.053510826,0.068770975,-0.053440724,-0.024812473,-0.016631577,-0.037099496,0.03392942
-0.0021217049,0.0056716157,-0.0031864499,0.0020323151,0.00033446887,0.008164853,0.00050849223,-0.0013504396,0.012346585,0.020140441,0.018568812,0.022721061,-0.007174827,0.0006392668,-0.010719922,-0.015515639,0.045190472,0.053144842,0.068242185,-0.054456715,-0.024575617,-0.016456317,-0.03672684,0.0345821
-0.0020364854,0.005751759,-0.0030707496,0.002083333,0.00028706016,0.008122168,0.0004397122,-0.001386616,0.012499934,0.020284409,0.018788699,0.022527566,-0.0072371117,0.0005709594,-0.010844923,-0.015394597,0.04308867,0.051139586,0.06525643,-0.055705134,-0.023315506,-0.015260515,-0.034830738,0.035365406
-0.0019950636,0.0057958136,-0.0030215865,0.0021243265,0.0002547101,0.008101141,0.00039322104,-0.0014211029,0.012790464,0.020579927,0.019226845,0.022676295,-0.007391478,0.00042946544,-0.011087272,-0.015490876,0.042103257,0.05022479,0.06385276,-0.056701533,-0.022662705,-0.01464871,-0.033841018,0.03601699
-0.0019216631,0.0058632465,-0.002922949,0.0021087956,0.00021519765,0.0080617005,0.00032731454,-0.0014106025,0.012802288,0.020584516,0.01923796,0.02256224,-0.007403716,0.00042614574,-0.011114429,-0.015424479,0.04029493,0.04847765,0.06115745,-0.056235723,-0.021553067,-0.01362007,-0.032194432,0.035717517
-0.0018868818,0.0059016845,-0.002867341,0.0021365874,0.00019686786,0.008043377,0.00029360538,-0.0014306426,0.0128514,0.020603463,0.019269312,0.022481512,-0.0074039726,0.00043021794,-0.011130495,-0.015356623,0.039402496,0.047601867,0.059782453,-0.05698635,-0.021066835,-0.013119592,-0.03137817,0.036235385
-0.0018214259,0.0059635844,-0.00277067,0.0022184206,0.00016883388,0.0080118645,0.00024931884,-0.0014842888,0.013091687,0.020814184,0.019611608,0.022289231,-0.0075075217,0.0003271806,-0.01130095,-0.0152054,0.037801504,0.046120513,0.057384104,-0.059200205,-0.02015686,-0.012237665,-0.029981928,0.03765717
-0.0017506847,0.006026667,-0.0026616575,0.0022902074,0.00013755084,0.007974163,0.00020331307,-0.0015338262,0.013159092,0.020878986,0.019695505,0.022109337,-0.007526887,0.00030608522,-0.011319921,-0.015067624,0.03608118,0.044412788,0.05469521,-0.061129995,-0.019122431,-0.011211258,-0.028480282,0.0388738
-0.0016723372,0.0060973507,-0.0025471214,0.0023623256,0.00010168512,0.0079333605,0.00015041346,-0.0015851165,0.013209235,0.020968296,0.019773617,0.021898065,-0.007544726,0.00028328784,-0.011338761,-0.01492033,0.03420714,0.04250638,0.05174432,-0.06308955,-0.017956687,-0.010077973,-0.026821548,0.040075187
-0.0016383213,0.0061235903,-0.002502589,0.0024377715,8.9643116e-05,0.007915471,0.00013539122,-0.0016392575,0.013542668,0.021338742,0.020302342,0.021863567,-0.0077313385,8.4038824e-05,-0.0116094025,-0.014874293,0.033411592,0.041809294,0.05054969,-0.065239094,-0.017511992,-0.009634982,-0.026155457,0.04138472
-0.0015027806,0.0062561594,-0.0023032867,0.0025670186,1.782454e-05,0.007841404,3.0518306e-05,-0.0017283863,0.013839862,0.021666428,0.020796923,0.021738485,-0.00787101,-8.173566e-05,-0.011842096,-0.014748435,0.029975774,0.03839942,0.045439657,-0.06880182,-0.015410452,-0.0075406255,-0.023051199,0.043596495
-0.0014508361,0.006309188,-0.0022154502,0.0026057335,-1.4434205e-05,0.0078087035,-1.05386425e-05,-0.0017538207,0.013991559,0.021837194,0.021051837,0.02170229,-0.007956033,-0.00018574018,-0.011973879,-0.014697973,0.028634073,0.036921125,0.043313824,-0.06988382,-0.014552739,-0.006676254,-0.021778127,0.04424225
-0.0014141364,0.0063465694,-0.002151297,0.002664981,-3.1147676e-05,0.0077850414,-2.991088e-05,-0.0017941328,0.014221854,0.022045717,0.021363908,0.021564014,-0.008064711,-0.00030692853,-0.012128811,-0.014589566,0.027776133,0.035940133,0.041999217,-0.07153917,-0.0140579445,-0.006171453,-0.020994572,0.045268003
-0.0013213488,0.0064353095,-0.002007333,0.0027186868,-7.823877e-05,0.0077289883,-0.000100143414,-0.0018290059,0.014417799,0.022218779,0.021642169,0.021367945,-0.008164965,-0.00041681388,-0.012270114,-0.014446181,0.025394019,0.033545528,0.038617235,-0.07296447,-0.01262453,-0.004789426,-0.018936604,0.04614916
-0.0012124476,0.0065453765,-0.0018492094,0.00284089,-0.00014079749,0.0076709655,-0.00019636925,-0.0019134796,0.014677287,0.0224832,0.022031823,0.021244071,-0.00827382,-0.00053128507,-0.012432675,-0.014346869,0.022548597,0.0307593,0.0345742,-0.07626917,-0.010913686,-0.003110475,-0.016447373,0.048226412
-0.0010875448,0.006662208,-0.0016632519,0.002951697,-0.00020127535,0.0076022632,-0.00029508225,-0.00198686,0.015073093,0.022874331,0.022620197,0.020996554,-0.0084726885,-0.00073537463,-0.012717387,-0.0141621325,0.019350693,0.027576564,0.029971674,-0.07924157,-0.009050705,-0.0012416616,-0.013624816,0.050066583
-0.0009463186,0.0067976136,-0.0014497777,0.0029790695,-0.00027695703,0.0075236196,-0.00041573987,-0.0020030753,0.015103018,0.022890622,0.02265482,0.020664822,-0.008481179,-0.0007395097,-0.012712548,-0.01395697,0.015685799,0.023837093,0.024467157,-0.07993078,-0.006842452,0.0010165423,-0.010296894,0.050434023
-0.00081861153,0.006923999,-0.0012595261,0.0030580817,-0.00034205156,0.0074600982,-0.00051693333,-0.0020597999,0.015094625,0.022873066,0.022658823,0.02033943,-0.008446623,-0.00068259565,-0.012659154,-0.013727074,0.01257625,0.02066117,0.019539334,-0.08201985,-0.004933363,0.0029199906,-0.0073438566,0.051775787
-0.00068131497,0.007057803,-0.0010540857,0.0031225947,-0.00040957337,0.007387306,-0.00062777346,-0.0021046482,0.015145121,0.02291462,0.022736905,0.02004317,-0.008447839,-0.0006728149,-0.012684414,-0.013514994,0.009157012,0.017152602,0.014278082,-0.08371479,-0.0028441602,0.0049682194,-0.0041675074,0.052876625
-0.00055192754,0.007178247,-0.0008650841,0.0032182683,-0.00046980463,0.007317751,-0.0007288122,-0.0021694722,0.015358608,0.023135876,0.023070427,0.019770315,-0.008540749,-0.0007593767,-0.012839307,-0.013317032,0.0059438506,0.013927175,0.009372281,-0.08629217,-0.0009456016,0.0068371673,-0.0012355403,0.054491665
-0.00044502938,0.007282029,-0.0007089237,0.0033507533,-0.0005302312,0.007264967,-0.0008162928,-0.0022643404,0.015491189,0.023291033,0.023349194,0.019644843,-0.008567433,-0.0007783226,-0.012879596,-0.013210801,0.0033673744,0.011240292,0.00526684,-0.08991028,0.00071617356,0.00845045,0.0012123847,0.056714907
-0.00036363598,0.0073555894,-0.00058918673,0.0034268664,-0.0005648547,0.007222244,-0.00087096763,-0.0023148751,0.015701743,0.02349367,0.023686048,0.019398008,-0.008668878,-0.0008739936,-0.013025672,-0.013031436,0.0014776376,0.009400609,0.0025385069,-0.091879345,0.0018866074,0.009554927,0.0029324677,0.05790614
-0.00019869275,0.007514494,-0.00033965608,0.0034445708,-0.0006496861,0.007127121,-0.0010031173,-0.0023198747,0.015619552,0.023396267,0.023526158,0.01896461,-0.00860205,-0.0008107214,-0.012925551,-0.012768747,-0.0027291854,0.0052762176,-0.0034370706,-0.09221754,0.0043883,0.01209948,0.006707558,0.058091447
-5.7445526e-05,0.007653672,-0.00012749972,0.003513754,-0.00071758206,0.0070512295,-0.0011084671,-0.0023594927,0.015537325,0.023304155,0.02334852,0.01850205,-0.008516481,-0.00072870543,-0.012804751,-0.0124685345,-0.0062846076,0.0018260931,-0.008673867,-0.094075345,0.0064221984,0.014187992,0.009863307,0.059256576
8.483802e-05,0.0077968733,9.3024755e-05,0.00361034,-0.00078931986,0.0069743376,-0.0012182477,-0.0024190226,0.015545165,0.023315623,0.023329597,0.018068865,-0.008485542,-0.0007065325,-0.012778962,-0.0121732885,-0.009936987,-0.0018048487,-0.014214737,-0.0966361,0.008557266,0.016338093,0.013085739,0.06087308
0.00021702949,0.007932577,0.00029824744,0.003694997,-0.0008622467,0.006903074,-0.0013255426,-0.002468782,0.015665825,0.023418454,0.023488725,0.017683536,-0.008528911,-0.0007571853,-0.012862115,-0.011914277,-0.013287198,-0.0052229874,-0.019382399,-0.0988326,0.010590786,0.018357893,0.01607646,0.062239245
0.00043876807,0.0081524085,0.0006348899,0.0037607728,-0.0009776813,0.006781618,-0.0014933115,-0.0025039255,0.015335638,0.023064613,0.02298536,0.016967585,-0.008299418,-0.0005338029,-0.0125188045,-0.011457358,-0.018843008,-0.010851003,-0.027825873,-0.100512505,0.013958354,0.021682477,0.021012897,0.0632607
0.00063757476,0.0083483765,0.0009315455,0.0038560142,-0.0010720637,0.0066753915,-0.001629676,-0.002559385,0.014935337,0.022661902,0.022410097,0.016251445,-0.008013428,-0.00026667397,-0.01211728,-0.010982068,-0.023747105,-0.015793668,-0.035199426,-0.103034444,0.016906874,0.024550762,0.02525539,0.06479212
0.00078701525,0.008494542,0.001155825,0.0039111287,-0.001138151,0.006592917,-0.0017333124,-0.0025917657,0.014586712,0.022327658,0.021925148,0.015726892,-0.0077855326,-4.3305103e-05,-0.011773509,-0.0106224,-0.027421093,-0.019495169,-0.040824175,-0.10455816,0.019158019,0.026743244,0.028498573,0.06566985
0.00091708865,0.008618523,0.0013472063,0.0039729737,-0.001195229,0.006525178,-0.0018260591,-0.0026330482,0.014367129,0.022129998,0.021631794,0.015347221,-0.0076288953,0.0001127366,-0.011541871,-0.0103524085,-0.030509664,-0.02259315,-0.045627378,-0.106245294,0.021065751,0.02859664,0.03133508,0.066707954
0.0011104653,0.008803519,0.001627949,0.0041170623,-0.001300065,0.006425087,-0.0019772116,-0.0027315218,0.014029412,0.021826703,0.021179905,0.015104986,-0.0073678624,0.00037429668,-0.011153243,-0.0101728225,-0.035234384,-0.02738851,-0.052972894,-0.11016815,0.024045192,0.031529542,0.035729397,0.069131225
0.0012520984,0.008933834,0.0018362984,0.0041260906,-0.0013635065,0.0063570086,-0.0020677939,-0.002729223,0.013621909,0.021385197,0.020552762,0.014490242,-0.00710588,0.0006398554,-0.010739264,-0.009786908,-0.03856884,-0.03082265,-0.05802739,-0.110324875,0.026103852,0.033568528,0.038779538,0.06918564
0.0014019465,0.009075923,0.0020613812,0.0041796174,-0.0014233327,0.0062846653,-0.0021640526,-0.0027561286,0.013029177,0.020760905,0.019618219,0.013846606,-0.006707205,0.0010326942,-0.010139175,-0.009380217,-0.042099793,-0.03452063,-0.06332323,-0.11167925,0.028215872,0.035738897,0.042032916,0.070031025
0.0014928955,0.009161575,0.0021989897,0.0041888626,-0.001458549,0.006237241,-0.0022306172,-0.0027556464,0.012558804,0.020255173,0.018849226,0.0134694,-0.0064002615,0.0013316986,-0.009675059,-0.009138504,-0.044279072,-0.036727816,-0.06665879,-0.11188921,0.029494856,0.03707163,0.044040054,0.07013522
0.001627831,0.009289328,0.00240613,0.0042466396,-0.0015154395,0.006170732,-0.0023195178,-0.0027822952,0.011937553,0.019612594,0.017882584,0.0129013965,-0.006006437,0.0017223512,-0.00907977,-0.008762158,-0.04756558,-0.040007133,-0.071571454,-0.113337964,0.03137262,0.039036103,0.047042746,0.07104316
0.0017749085,0.009437757,0.0026356194,0.0043394724,-0.0015826395,0.006101935,-0.0024128603,-0.0028291564,0.011279519,0.018924965,0.016879562,0.012251294,-0.005573551,0.002139852,-0.008427644,-0.008329954,-0.05115285,-0.04369525,-0.07693027,-0.11575269,0.033414803,0.041178297,0.050304916,0.07253763
0.0018768301,0.009534722,0.002796595,0.0043902164,-0.0016270857,0.0060535995,-0.0024666074,-0.0028523216,0.010826708,0.018442176,0.016159946,0.011693036,-0.005274341,0.002406564,-0.007986207,-0.007957438,-0.05357552,-0.046222534,-0.080704756,-0.11708028,0.034741785,0.042534564,0.05239269,0.0733082
0.0019781778,0.009629657,0.0029600826,0.004454365,-0.0016622974,0.0060100523,-0.0025128485,-0.002884291,0.010027848,0.017625753,0.014912584,0.010943247,-0.004760716,0.0028922968,-0.0072259693,-0.007458873,-0.055975392,-0.04871037,-0.08447896,-0.11881659,0.036063127,0.043912504,0.05442903,0.07431058
0.0020810158,0.009725414,0.0031142067,0.004512679,-0.0017054509,0.0059657777,-0.0025793435,-0.0029202476,0.009658965,0.01727271,0.014345118,0.010516117,-0.00451859,0.003128823,-0.006856233,-0.0071718716,-0.05839929,-0.051201478,-0.088271804,-0.12046375,0.037537232,0.045419566,0.056634374,0.07528904
0.002228812,0.009866664,0.0033321746,0.004483762,-0.0017752573,0.0058937464,-0.0026890542,-0.002898101,0.008755839,0.016377382,0.012982993,0.009836515,-0.003975341,0.003668836,-0.006021715,-0.006733699,-0.062027242,-0.054686826,-0.09374597,-0.11963269,0.039710227,0.047590166,0.059860438,0.07473304
0.0023117259,0.00994473,0.0034492873,0.004500291,-0.0018036613,0.005863907,-0.002737678,-0.0029050685,0.008034729,0.015665594,0.011913546,0.009261896,-0.0035338001,0.0041133054,-0.0053616134,-0.0063524586,-0.06393497,-0.05654855,-0.09643144,-0.11995545,0.0408407,0.04868125,0.0614665,0.074915156
